S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
"""34""","""151""","[""151"", ""541"", ""152"", ""542"", ""153"", ""543"", ""154"", ""544"", ""559""]",4.0,9,0.309,2845.0,0.878,0.07766436819389184,0.99993715,0.88,0.07766436819389184,"[482.14, 482.14, 502.89, 502.89, 525.35, 525.35, 549.73, 549.73, 1602.16]","[0.36344, 0.52388, 0.038013, 0.06476, 0.003189, 0.005936, 0.0002, 0.000394, 0.000125]"
"""34""","""541""","[""151"", ""541"", ""152"", ""542"", ""153"", ""543"", ""154"", ""544"", ""559""]",4.0,9,0.309,2845.0,0.878,0.07766436819389184,0.99993715,0.88,0.07766436819389184,"[482.14, 482.14, 502.89, 502.89, 525.35, 525.35, 549.73, 549.73, 1602.16]","[0.36344, 0.52388, 0.038013, 0.06476, 0.003189, 0.005936, 0.0002, 0.000394, 0.000125]"
"""1917""","""1591""","[""1591"", ""2131"", ""2671"", ""1592"", ""2132"", ""2672"", ""1593"", ""2673"", ""2674""]",4.0,9,0.31,2845.0,0.88,0.7140003788046335,0.99942225,0.88,0.7140003788046335,"[482.06, 482.23, 482.23, 502.8, 502.98, 502.98, 525.25, 525.45, 549.84]","[0.437918, 0.02164, 0.427716, 0.048297, 0.001669, 0.052845, 0.004171, 0.004844, 0.000321]"
"""349""","""541""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053""]",4.0,9,0.309,2845.0,0.88,0.9642899787132792,0.99921977,0.88,0.9642899787132792,"[482.08, 482.08, 482.17, 502.83, 502.83, 502.92, 525.28, 525.28, 525.38]","[0.262347, 0.035473, 0.589487, 0.032455, 0.005452, 0.064877, 0.002976, 0.000552, 0.0056]"
"""349""","""1051""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053""]",4.0,9,0.309,2845.0,0.88,0.9642899787132792,0.99921977,0.88,0.9642899787132792,"[482.08, 482.08, 482.17, 502.83, 502.83, 502.92, 525.28, 525.28, 525.38]","[0.262347, 0.035473, 0.589487, 0.032455, 0.005452, 0.064877, 0.002976, 0.000552, 0.0056]"
"""349""","""151""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053""]",4.0,9,0.309,2845.0,0.88,0.9642899787132792,0.99921977,0.88,0.9642899787132792,"[482.08, 482.08, 482.17, 502.83, 502.83, 502.92, 525.28, 525.28, 525.38]","[0.262347, 0.035473, 0.589487, 0.032455, 0.005452, 0.064877, 0.002976, 0.000552, 0.0056]"
"""589""","""1""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783""]",4.0,9,0.309,2845.0,0.88,0.9663485348618766,0.9992181,0.88,0.9663485348618766,"[482.11, 482.16, 482.16, 502.85, 502.91, 502.91, 525.31, 525.37, 525.37]","[0.328043, 0.088026, 0.471244, 0.036138, 0.008398, 0.058243, 0.00312, 0.000668, 0.005339]"
"""589""","""301""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783""]",4.0,9,0.309,2845.0,0.88,0.9663485348618766,0.9992181,0.88,0.9663485348618766,"[482.11, 482.16, 482.16, 502.85, 502.91, 502.91, 525.31, 525.37, 525.37]","[0.328043, 0.088026, 0.471244, 0.036138, 0.008398, 0.058243, 0.00312, 0.000668, 0.005339]"
"""589""","""781""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783""]",4.0,9,0.309,2845.0,0.88,0.9663485348618766,0.9992181,0.88,0.9663485348618766,"[482.11, 482.16, 482.16, 502.85, 502.91, 502.91, 525.31, 525.37, 525.37]","[0.328043, 0.088026, 0.471244, 0.036138, 0.008398, 0.058243, 0.00312, 0.000668, 0.005339]"
"""184""","""1""","[""1"", ""301"", ""2"", ""302"", ""3"", ""303"", ""4"", ""304"", ""319""]",4.0,9,0.31,2845.0,0.881,0.07758747985941344,0.99993721,0.88,0.07758747985941344,"[482.1, 482.15, 502.85, 502.9, 525.3, 525.36, 549.68, 549.75, 1601.94]","[0.232047, 0.655269, 0.030649, 0.072128, 0.002901, 0.006226, 0.000196, 0.000397, 0.000124]"
"""184""","""301""","[""1"", ""301"", ""2"", ""302"", ""3"", ""303"", ""4"", ""304"", ""319""]",4.0,9,0.31,2845.0,0.881,0.07758747985941344,0.99993721,0.88,0.07758747985941344,"[482.1, 482.15, 502.85, 502.9, 525.3, 525.36, 549.68, 549.75, 1601.94]","[0.232047, 0.655269, 0.030649, 0.072128, 0.002901, 0.006226, 0.000196, 0.000397, 0.000124]"
"""1107""","""301""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""1323"", ""1324""]",4.0,9,0.31,2845.0,0.881,0.8216220702101491,0.99933519,0.88,0.8216220702101491,"[482.06, 482.06, 482.19, 502.81, 502.81, 502.94, 525.26, 525.41, 549.8]","[0.314977, 0.011144, 0.561174, 0.038981, 0.002063, 0.061751, 0.003575, 0.00533, 0.00034]"
"""1107""","""781""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""1323"", ""1324""]",4.0,9,0.31,2845.0,0.881,0.8216220702101491,0.99933519,0.88,0.8216220702101491,"[482.06, 482.06, 482.19, 502.81, 502.81, 502.94, 525.26, 525.41, 549.8]","[0.314977, 0.011144, 0.561174, 0.038981, 0.002063, 0.061751, 0.003575, 0.00533, 0.00034]"
"""1647""","""781""","[""781"", ""1321"", ""1861"", ""782"", ""1322"", ""1862"", ""783"", ""1863"", ""1864""]",4.0,9,0.31,2845.0,0.882,0.7776886777482208,0.99937072,0.88,0.7776886777482208,"[482.08, 482.2, 482.2, 502.82, 502.96, 502.96, 525.27, 525.42, 549.81]","[0.422107, 0.02931, 0.435874, 0.046534, 0.002406, 0.053857, 0.004019, 0.004937, 0.000327]"
"""837""","""541""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1593"", ""1594""]",4.0,9,0.31,2845.0,0.882,0.9203206597320883,0.99925535,0.88,0.9203206597320883,"[482.09, 482.18, 482.18, 502.83, 502.93, 502.93, 525.29, 525.39, 549.79]","[0.393808, 0.044928, 0.448569, 0.043397, 0.003957, 0.055431, 0.003747, 0.005081, 0.000337]"
"""837""","""1591""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1593"", ""1594""]",4.0,9,0.31,2845.0,0.882,0.9203206597320883,0.99925535,0.88,0.9203206597320883,"[482.09, 482.18, 482.18, 502.83, 502.93, 502.93, 525.29, 525.39, 549.79]","[0.393808, 0.044928, 0.448569, 0.043397, 0.003957, 0.055431, 0.003747, 0.005081, 0.000337]"
"""837""","""1051""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1593"", ""1594""]",4.0,9,0.31,2845.0,0.882,0.9203206597320883,0.99925535,0.88,0.9203206597320883,"[482.09, 482.18, 482.18, 502.83, 502.93, 502.93, 525.29, 525.39, 549.79]","[0.393808, 0.044928, 0.448569, 0.043397, 0.003957, 0.055431, 0.003747, 0.005081, 0.000337]"
"""1377""","""1051""","[""1051"", ""1591"", ""2131"", ""1052"", ""1592"", ""2132"", ""1053"", ""2133"", ""2134""]",4.0,9,0.31,2845.0,0.883,0.7017774194781111,0.99943214,0.88,0.7017774194781111,"[482.05, 482.05, 482.21, 502.79, 502.79, 502.96, 525.24, 525.43, 549.82]","[0.337644, 0.004286, 0.545344, 0.041804, 0.001003, 0.060005, 0.003835, 0.00518, 0.000331]"
"""1377""","""1591""","[""1051"", ""1591"", ""2131"", ""1052"", ""1592"", ""2132"", ""1053"", ""2133"", ""2134""]",4.0,9,0.31,2845.0,0.883,0.7017774194781111,0.99943214,0.88,0.7017774194781111,"[482.05, 482.05, 482.21, 502.79, 502.79, 502.96, 525.24, 525.43, 549.82]","[0.337644, 0.004286, 0.545344, 0.041804, 0.001003, 0.060005, 0.003835, 0.00518, 0.000331]"
"""2727""","""1861""","[""1861"", ""2401"", ""2941"", ""1862"", ""2402"", ""2942"", ""1863"", ""2943"", ""2944""]",4.8,9,0.31,3132.0,0.969,0.7493284547979928,0.99944931,0.88,0.6805613997124318,"[482.05, 482.25, 482.25, 502.79, 503.01, 503.01, 525.24, 525.47, 549.87]","[0.448037, 0.017205, 0.422009, 0.049438, 0.001255, 0.052139, 0.004271, 0.004779, 0.000317]"
"""1107""","""1321""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""1323"", ""1324""]",4.8,9,0.31,3132.0,0.97,0.904669238484987,0.99933519,0.88,0.8216220702101491,"[482.06, 482.06, 482.19, 502.81, 502.81, 502.94, 525.26, 525.41, 549.8]","[0.314977, 0.011144, 0.561174, 0.038981, 0.002063, 0.061751, 0.003575, 0.00533, 0.00034]"
"""2187""","""1861""","[""1321"", ""1861"", ""2401"", ""1322"", ""1862"", ""2402"", ""1323"", ""2403"", ""2404""]",4.8,9,0.31,3132.0,0.972,0.7167145705051139,0.99947327,0.88,0.6509405430609856,"[482.03, 482.03, 482.23, 502.77, 502.77, 502.98, 525.22, 525.45, 549.84]","[0.35034, 0.001738, 0.535175, 0.043394, 0.000554, 0.058884, 0.003982, 0.005083, 0.000325]"
"""2187""","""1321""","[""1321"", ""1861"", ""2401"", ""1322"", ""1862"", ""2402"", ""1323"", ""2403"", ""2404""]",4.8,9,0.31,3132.0,0.972,0.716735719184569,0.99947327,0.88,0.6509405430609855,"[482.03, 482.03, 482.23, 502.77, 502.77, 502.98, 525.22, 525.45, 549.84]","[0.35034, 0.001738, 0.535175, 0.043394, 0.000554, 0.058884, 0.003982, 0.005083, 0.000325]"
"""1647""","""1861""","[""781"", ""1321"", ""1861"", ""782"", ""1322"", ""1862"", ""783"", ""1863"", ""1864""]",4.8,9,0.31,3132.0,0.972,0.8562699198884989,0.99937072,0.88,0.7776886777482209,"[482.08, 482.2, 482.2, 502.82, 502.96, 502.96, 525.27, 525.42, 549.81]","[0.422107, 0.02931, 0.435874, 0.046534, 0.002406, 0.053857, 0.004019, 0.004937, 0.000327]"
"""1647""","""1321""","[""781"", ""1321"", ""1861"", ""782"", ""1322"", ""1862"", ""783"", ""1863"", ""1864""]",4.8,9,0.31,3132.0,0.972,0.8562951865410939,0.99937072,0.88,0.7776886777482208,"[482.08, 482.2, 482.2, 502.82, 502.96, 502.96, 525.27, 525.42, 549.81]","[0.422107, 0.02931, 0.435874, 0.046534, 0.002406, 0.053857, 0.004019, 0.004937, 0.000327]"
"""326""","""1051""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1071""]",4.0,9,0.328,3515.0,1.153,0.12288293932652097,0.9999195,1.15,0.12288293932652097,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.001036]"
"""326""","""541""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1071""]",4.0,9,0.328,3515.0,1.153,0.12288293932652097,0.9999195,1.15,0.12288293932652097,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.001036]"
"""326""","""151""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1071""]",4.0,9,0.328,3515.0,1.153,0.12288293932652097,0.9999195,1.15,0.12288293932652097,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.001036]"
