S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
"""184""","""1""","[""1"", ""301"", ""2"", ""302"", ""3"", ""303"", ""4"", ""304"", ""5"", ""305"", ""319""]",4.0,11,0.372,1879.0,1.0,0.023403646929707728,0.99997133,1.0,0.023403646929707728,"[482.1, 482.15, 502.85, 502.9, 525.3, 525.36, 549.68, 549.75, 576.25, 576.33, 1601.94]","[0.232047, 0.655269, 0.030649, 0.072128, 0.002901, 0.006226, 0.000196, 0.000397, 0.000011, 0.000023, 0.000124]"
"""184""","""301""","[""1"", ""301"", ""2"", ""302"", ""3"", ""303"", ""4"", ""304"", ""5"", ""305"", ""319""]",4.0,11,0.372,1879.0,1.0,0.023403646929707728,0.99997133,1.0,0.023403646929707728,"[482.1, 482.15, 502.85, 502.9, 525.3, 525.36, 549.68, 549.75, 576.25, 576.33, 1601.94]","[0.232047, 0.655269, 0.030649, 0.072128, 0.002901, 0.006226, 0.000196, 0.000397, 0.000011, 0.000023, 0.000124]"
"""34""","""541""","[""151"", ""541"", ""152"", ""542"", ""153"", ""543"", ""154"", ""544"", ""545"", ""155"", ""559""]",4.0,11,0.37,1879.0,1.0,0.023463332900079036,0.99997125,1.0,0.023463332900079036,"[482.14, 482.14, 502.89, 502.89, 525.35, 525.35, 549.73, 549.73, 576.31, 576.31, 1602.16]","[0.36344, 0.52388, 0.038013, 0.06476, 0.003189, 0.005936, 0.0002, 0.000394, 0.000022, 0.000012, 0.000125]"
"""34""","""151""","[""151"", ""541"", ""152"", ""542"", ""153"", ""543"", ""154"", ""544"", ""545"", ""155"", ""559""]",4.0,11,0.37,1879.0,1.0,0.023463332900079036,0.99997125,1.0,0.023463332900079036,"[482.14, 482.14, 502.89, 502.89, 525.35, 525.35, 549.73, 549.73, 576.31, 576.31, 1602.16]","[0.36344, 0.52388, 0.038013, 0.06476, 0.003189, 0.005936, 0.0002, 0.000394, 0.000022, 0.000012, 0.000125]"
"""566""","""1""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783"", ""4"", ""304"", ""801""]",4.0,12,0.427,2322.0,1.0,0.021524777033515678,0.99997865,1.0,0.021524777033515678,"[597.94, 598.02, 598.02, 630.18, 630.28, 630.28, 665.85, 665.96, 665.96, 705.52, 705.64, 5347.49]","[0.495975, 0.398992, 0.098773, 0.002363, 0.001897, 0.000474, 0.000227, 0.000183, 0.000045, 0.000007, 0.000006, 0.001036]"
"""566""","""301""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783"", ""4"", ""304"", ""801""]",4.0,12,0.427,2322.0,1.0,0.021524777033515678,0.99997865,1.0,0.021524777033515678,"[597.94, 598.02, 598.02, 630.18, 630.28, 630.28, 665.85, 665.96, 665.96, 705.52, 705.64, 5347.49]","[0.495975, 0.398992, 0.098773, 0.002363, 0.001897, 0.000474, 0.000227, 0.000183, 0.000045, 0.000007, 0.000006, 0.001036]"
"""566""","""781""","[""1"", ""301"", ""781"", ""2"", ""302"", ""782"", ""3"", ""303"", ""783"", ""4"", ""304"", ""801""]",4.0,12,0.427,2322.0,1.0,0.021524777033515678,0.99997865,1.0,0.021524777033515678,"[597.94, 598.02, 598.02, 630.18, 630.28, 630.28, 665.85, 665.96, 665.96, 705.52, 705.64, 5347.49]","[0.495975, 0.398992, 0.098773, 0.002363, 0.001897, 0.000474, 0.000227, 0.000183, 0.000045, 0.000007, 0.000006, 0.001036]"
"""326""","""151""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053"", ""154"", ""544"", ""1071""]",4.0,12,0.427,2322.0,1.0,0.021534544161729622,0.99997864,1.0,0.021534544161729622,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 666.06, 705.56, 705.56, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.000046, 0.000007, 0.000006, 0.001036]"
"""326""","""1051""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053"", ""154"", ""544"", ""1071""]",4.0,12,0.427,2322.0,1.0,0.021534544161729622,0.99997864,1.0,0.021534544161729622,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 666.06, 705.56, 705.56, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.000046, 0.000007, 0.000006, 0.001036]"
"""326""","""541""","[""151"", ""541"", ""1051"", ""152"", ""542"", ""1052"", ""153"", ""543"", ""1053"", ""154"", ""544"", ""1071""]",4.0,12,0.427,2322.0,1.0,0.021534544161729622,0.99997864,1.0,0.021534544161729622,"[597.97, 597.97, 598.1, 630.21, 630.21, 630.37, 665.89, 665.89, 666.06, 705.56, 705.56, 5347.49]","[0.497863, 0.395973, 0.099903, 0.002366, 0.001892, 0.000475, 0.000228, 0.000182, 0.000046, 0.000007, 0.000006, 0.001036]"
"""809""","""541""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1053"", ""1593"", ""1054"", ""1071"", ""1611""]",4.0,12,0.427,2322.0,1.0,0.028129509205450983,0.9999721,1.0,0.028129509205450983,"[597.9, 598.04, 598.04, 630.14, 630.29, 630.29, 665.8, 665.97, 665.97, 705.66, 5341.98, 5349.51]","[0.396086, 0.456836, 0.140818, 0.001888, 0.002168, 0.000676, 0.000182, 0.000209, 0.000065, 0.000007, 0.000297, 0.00074]"
"""809""","""1591""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1053"", ""1593"", ""1054"", ""1071"", ""1611""]",4.0,12,0.427,2322.0,1.0,0.028129509205450983,0.9999721,1.0,0.028129509205450983,"[597.9, 598.04, 598.04, 630.14, 630.29, 630.29, 665.8, 665.97, 665.97, 705.66, 5341.98, 5349.51]","[0.396086, 0.456836, 0.140818, 0.001888, 0.002168, 0.000676, 0.000182, 0.000209, 0.000065, 0.000007, 0.000297, 0.00074]"
"""809""","""1051""","[""541"", ""1051"", ""1591"", ""542"", ""1052"", ""1592"", ""543"", ""1053"", ""1593"", ""1054"", ""1071"", ""1611""]",4.0,12,0.427,2322.0,1.0,0.028129509205450983,0.9999721,1.0,0.028129509205450983,"[597.9, 598.04, 598.04, 630.14, 630.29, 630.29, 665.8, 665.97, 665.97, 705.66, 5341.98, 5349.51]","[0.396086, 0.456836, 0.140818, 0.001888, 0.002168, 0.000676, 0.000182, 0.000209, 0.000065, 0.000007, 0.000297, 0.00074]"
"""1079""","""301""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""783"", ""1323"", ""784"", ""801"", ""1341""]",4.0,12,0.427,2322.0,1.0,0.028176134280689005,0.99997206,1.0,0.028176134280689005,"[597.95, 597.95, 598.15, 630.2, 630.2, 630.41, 665.87, 665.87, 666.11, 705.54, 5341.98, 5349.51]","[0.3991, 0.451668, 0.142973, 0.001892, 0.00216, 0.00068, 0.000183, 0.000207, 0.000066, 0.000007, 0.000297, 0.00074]"
"""1079""","""781""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""783"", ""1323"", ""784"", ""801"", ""1341""]",4.0,12,0.427,2322.0,1.0,0.028176134280689005,0.99997206,1.0,0.028176134280689005,"[597.95, 597.95, 598.15, 630.2, 630.2, 630.41, 665.87, 665.87, 666.11, 705.54, 5341.98, 5349.51]","[0.3991, 0.451668, 0.142973, 0.001892, 0.00216, 0.00068, 0.000183, 0.000207, 0.000066, 0.000007, 0.000297, 0.00074]"
"""1079""","""1321""","[""301"", ""781"", ""1321"", ""302"", ""782"", ""1322"", ""303"", ""783"", ""1323"", ""784"", ""801"", ""1341""]",4.8,12,0.427,2556.0,1.0,0.03102409595282899,0.99997206,1.0,0.02817613428068901,"[597.95, 597.95, 598.15, 630.2, 630.2, 630.41, 665.87, 665.87, 666.11, 705.54, 5341.98, 5349.51]","[0.3991, 0.451668, 0.142973, 0.001892, 0.00216, 0.00068, 0.000183, 0.000207, 0.000066, 0.000007, 0.000297, 0.00074]"
"""1619""","""781""","[""781"", ""1321"", ""1861"", ""782"", ""1322"", ""1862"", ""783"", ""1323"", ""1863"", ""801"", ""1341"", ""1881""]",4.0,12,0.427,2322.0,1.0,0.03499364189291298,0.9999653,1.0,0.03499364189291298,"[597.86, 598.05, 598.05, 630.09, 630.31, 630.31, 665.75, 665.99, 665.99, 5334.27, 5341.79, 5351.49]","[0.353015, 0.476775, 0.163952, 0.001682, 0.00226, 0.000789, 0.000162, 0.000218, 0.000075, 0.000037, 0.000396, 0.000604]"
