S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
6,10,"[12, 10, 13, 15, 18, 16, 19, 21, 22, 24]",4.0,10,30.844,1405.0,43.0,2.0328336643292298e-13,1.0,43.0,2.0328336643292298e-13,"[357.88, 356.64, 398.67, 400.16, 450.55, 448.75, 509.28, 511.49, 583.71, 586.48]","[0.303957, 0.562946, 0.082216, 0.04452, 0.002218, 0.004085, 0.000037, 0.00002, 0.0, 0.0]"
28,10,"[34, 12, 10, 15, 37, 13, 16, 40, 18, 43]",4.0,10,30.929,1406.0,43.0,0.019457310358116278,0.99996813,43.0,0.019457310358116278,"[357.36, 357.32, 356.08, 399.46, 399.5, 397.98, 447.87, 449.72, 449.67, 510.42]","[0.400337, 0.338126, 0.128155, 0.049828, 0.058236, 0.018931, 0.00095, 0.002882, 0.002496, 0.000026]"
26,10,"[12, 10, 34, 37, 15, 13, 40, 18, 16, 19]",4.0,10,31.141,1409.0,44.0,0.016205509889643796,0.99997352,44.0,0.016205509889643796,"[358.62, 357.37, 358.65, 401.12, 401.08, 399.58, 451.77, 451.72, 449.91, 510.77]","[0.372819, 0.461212, 0.032711, 0.004752, 0.054383, 0.067751, 0.000235, 0.002697, 0.003383, 0.000031]"
7,11,"[11, 14, 17, 20, 23]",21.5,5,16.807,3260.0,55.0,-3.143297558530923e-13,1.0,24.0,-1.3547825805014496e-13,"[356.96, 399.05, 449.2, 509.82, 584.38]","[0.866892, 0.126746, 0.006305, 0.000057, 0.0]"
25,1,"[33, 35, 11, 1, 36, 2, 38, 14, 3, 39]",18.9,10,31.139,3066.0,95.0,1.111722881513948,0.9991654,44.0,0.510783122534399,"[357.79, 359.9, 357.82, 357.76, 400.09, 400.05, 402.61, 400.12, 450.48, 450.52]","[0.231493, 0.070245, 0.038697, 0.526303, 0.033501, 0.07761, 0.010071, 0.005706, 0.003889, 0.00165]"
27,1,"[35, 33, 1, 11, 38, 36, 2, 14, 41, 17]",18.9,10,30.962,3060.0,95.0,1.9686256435059837,0.9985196,44.0,0.9044886725025647,"[358.7, 356.6, 356.58, 356.63, 401.11, 398.6, 398.57, 398.64, 451.67, 448.68]","[0.274505, 0.144057, 0.051839, 0.396226, 0.039862, 0.020974, 0.007654, 0.0585, 0.001969, 0.002935]"
27,33,"[35, 33, 1, 11, 38, 36, 2, 14, 41, 17]",20.3,10,30.962,3163.0,98.0,2.0353685926378944,0.9985196,44.0,0.9044886725025647,"[358.7, 356.6, 356.58, 356.63, 401.11, 398.6, 398.57, 398.64, 451.67, 448.68]","[0.274505, 0.144057, 0.051839, 0.396226, 0.039862, 0.020974, 0.007654, 0.0585, 0.001969, 0.002935]"
25,33,"[33, 35, 11, 1, 36, 2, 38, 14, 3, 39]",20.3,10,31.139,3170.0,99.0,1.1494139803647798,0.9991654,44.0,0.510783122534399,"[357.79, 359.9, 357.82, 357.76, 400.09, 400.05, 402.61, 400.12, 450.48, 450.52]","[0.231493, 0.070245, 0.038697, 0.526303, 0.033501, 0.07761, 0.010071, 0.005706, 0.003889, 0.00165]"
53,33,"[61, 33, 11, 35, 14, 36, 64, 38, 67, 41]",20.3,10,31.142,3166.0,99.0,1.1895544530998796,0.99913519,44.0,0.5286209741299871,"[357.76, 355.65, 355.67, 357.73, 397.44, 397.41, 399.93, 399.9, 450.18, 450.14]","[0.269313, 0.056374, 0.049409, 0.490972, 0.007467, 0.008387, 0.039094, 0.07255, 0.001929, 0.00364]"
51,33,"[33, 35, 61, 11, 38, 14, 64, 36, 39, 41]",20.3,10,31.29,3171.0,99.0,1.9964923814061428,0.99855116,44.0,0.8872126406250346,"[357.14, 359.25, 359.27, 357.17, 401.79, 399.31, 401.83, 399.28, 449.49, 452.54]","[0.391948, 0.283655, 0.094025, 0.096588, 0.041459, 0.014357, 0.013569, 0.057982, 0.002912, 0.002058]"
