S1_id,S0_id,s2_id_list,T_init,num_decays,inv_R_us,n_cool,t_cool_ms,n_cool/n10,closure,t_cool_ms_4K,n_cool_n10_ratio_4K,lambda_list_nm,BR_list
728,428,"[428, 429, 430, 431, 434]",6.8,5,63.714,5570.0,355.0,0.025747705192095134,0.99998936,272.0,0.01975448849531098,"[1015.11, 1246.3, 1606.51, 2244.74, 3682.73]","[0.806678, 0.005408, 0.142395, 0.043026, 0.002482]"
722,428,"[428, 429, 430, 431]",6.8,4,65.67,6643.0,436.0,0.01628078878982446,0.99999436,335.0,0.012491158044714453,"[1209.6, 1552.84, 2154.83, 3483.23]","[0.678616, 0.28349, 0.036492, 0.001397]"
1496,1196,"[1196, 1197, 1198, 1199, 1202]",22.6,5,63.792,10167.0,649.0,0.046739101394386015,0.99998941,273.0,0.019651238329870802,"[1015.43, 1246.74, 1607.17, 2245.91, 3685.5]","[0.806765, 0.005401, 0.142348, 0.042997, 0.002478]"
1490,1196,"[1196, 1197, 1198, 1199]",22.6,4,65.75,12126.0,797.0,0.029578755195649436,0.99999438,335.0,0.01243625038799801,"[1210.02, 1553.47, 2155.92, 3485.74]","[0.678653, 0.28347, 0.036475, 0.001395]"
2264,1964,"[1964, 1965, 1966, 1967, 1970]",47.5,5,63.906,14740.0,942.0,0.06717986549367766,0.99998951,273.0,0.019490939422724625,"[1015.93, 1247.43, 1608.22, 2247.74, 3689.85]","[0.806898, 0.00539, 0.142278, 0.042952, 0.002472]"
2258,1964,"[1964, 1965, 1966, 1967]",47.5,4,65.885,17582.0,1158.0,0.04256958907215892,0.99999442,336.0,0.012350743422280526,"[1210.67, 1554.45, 2157.62, 3489.7]","[0.67872, 0.283431, 0.036451, 0.001392]"
3032,2732,"[2732, 2733, 2734, 2735, 2738]",81.5,5,64.068,19310.0,1237.0,0.08697871226296083,0.99998963,274.0,0.019274026712467977,"[1016.61, 1248.37, 1609.64, 2250.24, 3695.8]","[0.807085, 0.005375, 0.142176, 0.042891, 0.002463]"
3026,2732,"[2732, 2733, 2734, 2735]",81.5,4,66.065,23036.0,1522.0,0.05521112313050488,0.99999448,337.0,0.012234495480060873,"[1211.57, 1555.79, 2159.95, 3495.1]","[0.678808, 0.283381, 0.036418, 0.001388]"
3800,3500,"[3500, 3501, 3502, 3503, 3506]",124.4,5,64.272,23885.0,1535.0,0.10597866091171045,0.99998978,275.0,0.0190015853242476,"[1017.48, 1249.57, 1611.45, 2253.41, 3703.37]","[0.807321, 0.005356, 0.142048, 0.042813, 0.002452]"
4568,4268,"[4268, 4269, 4270, 4271, 4274]",176.4,5,64.518,28468.0,1837.0,0.1240350982637407,0.99998997,277.0,0.01867620424779252,"[1018.53, 1251.02, 1613.64, 2257.26, 3712.56]","[0.807614, 0.005333, 0.141886, 0.042718, 0.002439]"
3794,3500,"[3500, 3501, 3502, 3503]",124.4,4,66.295,28498.0,1889.0,0.06741955570375781,0.99999455,339.0,0.012088079139772006,"[1212.7, 1557.49, 2162.9, 3501.96]","[0.678916, 0.283319, 0.036376, 0.001383]"
5336,5036,"[5036, 5037, 5038, 5039, 5042]",237.5,5,64.812,33063.0,2143.0,0.14099312855344046,0.99999018,278.0,0.01829953775482524,"[1019.76, 1252.73, 1616.22, 2261.8, 3723.4]","[0.807947, 0.005306, 0.141706, 0.042608, 0.002423]"
4562,4268,"[4268, 4269, 4270, 4271]",176.4,4,66.575,33973.0,2262.0,0.07911450216733637,0.99999464,341.0,0.011912423355345815,"[1214.08, 1559.56, 2166.49, 3510.31]","[0.679046, 0.283247, 0.036324, 0.001377]"
6104,5804,"[5804, 5805, 5806, 5807, 5810]",307.5,5,65.148,37672.0,2454.0,0.15671894160580047,0.99999042,280.0,0.017874538079458387,"[1021.18, 1254.69, 1619.2, 2267.03, 3735.93]","[0.808341, 0.005276, 0.141488, 0.04248, 0.002406]"
5330,5036,"[5036, 5037, 5038, 5039]",237.5,4,66.905,39466.0,2640.0,0.0902033847990462,0.99999474,343.0,0.011707522647938973,"[1215.69, 1561.98, 2170.71, 3520.15]","[0.679201, 0.283161, 0.036263, 0.00137]"
6869,6571,"[6571, 6572, 6573, 6574, 6577]",386.5,5,65.526,42297.0,2772.0,0.17108771033304235,0.99999069,282.0,0.01740466217912987,"[1022.79, 1256.92, 1622.57, 2272.96, 3750.15]","[0.808781, 0.005241, 0.141248, 0.042336, 0.002386]"
6098,5804,"[5804, 5805, 5806, 5807]",307.5,4,67.285,44980.0,3027.0,0.10061539994011352,0.99999485,345.0,0.011475663242629571,"[1217.55, 1564.78, 2175.57, 3531.51]","[0.679383, 0.283057, 0.036193, 0.001362]"
6863,6571,"[6571, 6572, 6573, 6574]",386.5,4,67.72,50518.0,3421.0,0.11025871353458137,0.99999497,348.0,0.011216560544525689,"[1219.66, 1567.95, 2181.09, 3544.42]","[0.679585, 0.282943, 0.036114, 0.001353]"
